faturamento_nf_numero;faturamento_data_faturamento;faturamento_empresa_codigo_fk;faturamento_produto_codigo_fk;faturamento_qtde_produto;faturamento_valor_total;faturamento_valor_desconto;faturamento_tabela_preco_item_codigo_fk;faturamento_tabela_venda_codigo_fk;faturamento_cfop_codigo_fk;produto;produto_nome;grupo;grupo_nome;subgrupo;subgrupo_nome;empresa;empresa_nome;cidade_nome;cidade_estado;cidade_ibge;AnoMês;DiaSemana;AnoMêsExtenso
00077845;2025-09-23;383;013.080102040610;5.000000;1622.500000;0.000000;009-013.080102040610;009;5.101     ;013.080102040610;I09534 URNA 013 STD CASTANHO LISA C/ VNZ ALÇA DURA;1;URNAS                                   ;2;URNA STD                                ;383;FUNERARIA OLVP LTDA-ME                  ;ITATIBA                       ;SP;3523404;2025-09;Terça-feira;2025-09 Setembro
00077844;2025-09-23;2217;013.080103060010;100.000000;26000.000000;0.000000;016-013.080103060010;016;5.101     ;013.080103060010;I09698 URNA 013 STD CASTANHO LISA FOSCA FORRO CX E;1;URNAS                                   ;2;URNA STD                                ;2217;CONCESSIONARIA PREVER ADMINISTRACAO CEMI;SAO PAULO                     ;SP;3550308;2025-09;Terça-feira;2025-09 Setembro
00077844;2025-09-23;2217;013.090103060037;10.000000;3554.000000;0.000000;016-013.090103060037;016;5.101     ;013.090103060037;I09700 URNA 013 2,10 M CASTANHO LISA FOSCA FORRO C;1;URNAS                                   ;4;URNA 2.10 M                             ;2217;CONCESSIONARIA PREVER ADMINISTRACAO CEMI;SAO PAULO                     ;SP;3550308;2025-09;Terça-feira;2025-09 Setembro
00077844;2025-09-23;2217;013.100103060010;10.000000;4558.000000;0.000000;016-013.100103060010;016;5.101     ;013.100103060010;I09699 URNA 013 GORDA NORMAL CASTANHO LISA FOSCA F;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;2217;CONCESSIONARIA PREVER ADMINISTRACAO CEMI;SAO PAULO                     ;SP;3550308;2025-09;Terça-feira;2025-09 Setembro
00077844;2025-09-23;2217;013.140103060037;10.000000;3554.000000;0.000000;016-013.140103060037;016;5.101     ;013.140103060037;I09701 URNA 013 CAIXA DUPLA CASTANHO LISA FOSCA FO;1;URNAS                                   ;10;URNA CAIXA DUPLA                        ;2217;CONCESSIONARIA PREVER ADMINISTRACAO CEMI;SAO PAULO                     ;SP;3550308;2025-09;Terça-feira;2025-09 Setembro
00077852;2025-09-24;2364;004.080002030528;7.000000;2233.000000;0.000000;007-004.080002030528;007;5.101     ;004.080002030528;I09049 URNA 010 CASTANHO LISO VARAO SEM VISOR     ;1;URNAS                                   ;2;URNA STD                                ;2364;ERICK MARTINS DE CAMARGO  39772746867   ;PIEDADE                       ;SP;3537800;2025-09;Quarta-feira;2025-09 Setembro
00077848;2025-09-24;202;010.080006030532;2.000000;590.000000;0.000000;034-010.080006030532;034;5.101     ;010.080006030532;I09705 URNA 010 BORDADA SOMBREADA VARAO COM VISOR ;1;URNAS                                   ;2;URNA STD                                ;202;PORTIOLI R.R ASSISTENCIA FUNERAL LTDA   ;MOGI MIRIM                    ;SP;3530805;2025-09;Quarta-feira;2025-09 Setembro
00077852;2025-09-24;2364;010.083006038013;7.000000;2387.000000;0.000000;007-010.083006038013;007;5.101     ;010.083006038013;I10106 URNA 010 STD SOMBREADO ALÇA FLORAL DOURADA.;1;URNAS                                   ;2;URNA STD                                ;2364;ERICK MARTINS DE CAMARGO  39772746867   ;PIEDADE                       ;SP;3537800;2025-09;Quarta-feira;2025-09 Setembro
00077852;2025-09-24;2364;010.083007038013;2.000000;790.000000;0.000000;007-010.083007038013;007;5.101     ;010.083007038013;F00081 URNA 010 STD CEREJEIRA BORDADO ALÇA FLORAL ;1;URNAS                                   ;2;URNA STD                                ;2364;ERICK MARTINS DE CAMARGO  39772746867   ;PIEDADE                       ;SP;3537800;2025-09;Quarta-feira;2025-09 Setembro
00077850;2025-09-24;380;013.080100040010;1.000000;172.000000;0.000000;21-013.080100040010;21 ;6.113     ;013.080100040010;I09660 NATURAL COM VISOR                          ;1;URNAS                                   ;2;URNA STD                                ;380;SANTA CASA DE MISERICORDIA DE BELO HORIZ;BELO HORIZONTE                ;MG;3106200;2025-09;Quarta-feira;2025-09 Setembro
00077851;2025-09-24;4278;013.080103060010;20.000000;6200.000000;0.000000;008-013.080103060010;008;5.101     ;013.080103060010;I09698 URNA 013 STD CASTANHO LISA FOSCA FORRO CX E;1;URNAS                                   ;2;URNA STD                                ;4278;GENESIS NEGOCIOS E SERVICOS LTDA        ;MAUA                          ;SP;3529401;2025-09;Quarta-feira;2025-09 Setembro
00077854;2025-09-24;2217;013.080105060010;140.000000;37100.000000;0.000000;016-013.080105060010;016;5.101     ;013.080105060010;I10000 URNA 013 STD MOGNO LISO C/ VNZ ALÇA DURA PR;1;URNAS                                   ;2;URNA STD                                ;2217;CONCESSIONARIA PREVER ADMINISTRACAO CEMI;SAO PAULO                     ;SP;3550308;2025-09;Quarta-feira;2025-09 Setembro
00077850;2025-09-24;380;013.140102050729;2.000000;890.000000;0.000000;21-013.140102050729;21 ;6.113     ;013.140102050729;I08346 URNA 020 CX DUPLA 2,15M CASTANHO           ;1;URNAS                                   ;10;URNA CAIXA DUPLA                        ;380;SANTA CASA DE MISERICORDIA DE BELO HORIZ;BELO HORIZONTE                ;MG;3106200;2025-09;Quarta-feira;2025-09 Setembro
00077850;2025-09-24;380;020.080104050732;75.000000;37875.000000;0.000000;21-020.080104050732;21 ;6.113     ;020.080104050732;I09716 URNA 020 BORDADA CASTANHO VARÃO CANOPLA DOU;1;URNAS                                   ;2;URNA STD                                ;380;SANTA CASA DE MISERICORDIA DE BELO HORIZ;BELO HORIZONTE                ;MG;3106200;2025-09;Quarta-feira;2025-09 Setembro
00077853;2025-09-24;1801;020.080104050732;2.000000;600.000000;0.000000;034-020.080104050732;034;5.101     ;020.080104050732;I09716 URNA 020 BORDADA CASTANHO VARÃO CANOPLA DOU;1;URNAS                                   ;2;URNA STD                                ;1801;GENILSON GERMANO DA SILVA 30758392800   ;GUARULHOS                     ;SP;3518800;2025-09;Quarta-feira;2025-09 Setembro
00077847;2025-09-24;138;020.080106050732;100.000000;38000.000000;0.000000;033-020.080106050732;033;5.101     ;020.080106050732;I09714 URNA 020 BORDADA SOMBREADA VARAO E CANOPLA ;1;URNAS                                   ;2;URNA STD                                ;138;MUNICIPIO DE GUARULHOS                  ;GUARULHOS                     ;SP;3518800;2025-09;Quarta-feira;2025-09 Setembro
00077848;2025-09-24;202;020.080106050732;2.000000;600.000000;0.000000;034-020.080106050732;034;5.101     ;020.080106050732;I09714 URNA 020 BORDADA SOMBREADA VARAO E CANOPLA ;1;URNAS                                   ;2;URNA STD                                ;202;PORTIOLI R.R ASSISTENCIA FUNERAL LTDA   ;MOGI MIRIM                    ;SP;3530805;2025-09;Quarta-feira;2025-09 Setembro
00077853;2025-09-24;1801;020.080106051228;3.000000;900.000000;0.000000;034-020.080106051228;034;5.101     ;020.080106051228;I09718 URNA 020 STD SOMBREADO VARÃO SEM PONTEIRA  ;1;URNAS                                   ;2;URNA STD                                ;1801;GENILSON GERMANO DA SILVA 30758392800   ;GUARULHOS                     ;SP;3518800;2025-09;Quarta-feira;2025-09 Setembro
00077847;2025-09-24;138;020.090107055533;6.000000;3600.000000;0.000000;033-020.090107055533;033;5.101     ;020.090107055533;F00005 URNA 020 2,10 M CEREJEIRA BORDADO TNT + REN;1;URNAS                                   ;4;URNA 2.10 M                             ;138;MUNICIPIO DE GUARULHOS                  ;GUARULHOS                     ;SP;3518800;2025-09;Quarta-feira;2025-09 Setembro
00077850;2025-09-24;380;020.100104050728;14.000000;3738.000000;0.000000;21-020.100104050728;21 ;6.113     ;020.100104050728;I10054 URNA 020 G CASTANHO C/ SILK E VARAO PONTEIR;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;380;SANTA CASA DE MISERICORDIA DE BELO HORIZ;BELO HORIZONTE                ;MG;3106200;2025-09;Quarta-feira;2025-09 Setembro
00077847;2025-09-24;138;020.100107055532;20.000000;10000.000000;0.000000;033-020.100107055532;033;5.101     ;020.100107055532;F00004 URNA 020 GORDA NORMAL CEREJEIRA BORDADO TNT;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;138;MUNICIPIO DE GUARULHOS                  ;GUARULHOS                     ;SP;3518800;2025-09;Quarta-feira;2025-09 Setembro
00077850;2025-09-24;380;020.160114100729;1.000000;708.000000;0.000000;21-020.160114100729;21 ;6.113     ;020.160114100729;I09863 URNA 020 BALEIA CASTANHO 200 KG            ;1;URNAS                                   ;12;URNA BALEIA NORMAL 2.20 M               ;380;SANTA CASA DE MISERICORDIA DE BELO HORIZ;BELO HORIZONTE                ;MG;3106200;2025-09;Quarta-feira;2025-09 Setembro
00077847;2025-09-24;138;040.102806057432;12.000000;10800.000000;0.000000;033-040.102806057432;033;5.101     ;040.102806057432;F00007 URNA 040 GORDA NORMAL SOMBREADO TNT + RENDA;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;138;MUNICIPIO DE GUARULHOS                  ;GUARULHOS                     ;SP;3518800;2025-09;Quarta-feira;2025-09 Setembro
00000005;2025-09-24;4291;IUB.00115 BCO KT;6.000000;69.800000;10.000000;-IUB.00115 BCO KT;   ;5.101     ;IUB.00115 BCO KT;PRATELEIRA MDF-MDP BRANCA 60X20CM 1,5MM           ;999;GRUPO PRODUTOS SEM CONTROLE SALDO       ;99;MERCADO LIVRE                           ;4291;FABIO APARECIDO FRANCISCO               ;SAO MANUEL                    ;SP;3550100;2025-09;Quarta-feira;2025-09 Setembro
00000007;2025-09-24;4283;IUB.00115 BCO KT;3.000000;39.900000;0.000000;-IUB.00115 BCO KT;   ;5.101     ;IUB.00115 BCO KT;PRATELEIRA MDF-MDP BRANCA 60X20CM 1,5MM           ;999;GRUPO PRODUTOS SEM CONTROLE SALDO       ;99;MERCADO LIVRE                           ;4283;ERICA DE SOUSA RAMOS FERREIRA           ;LEME                          ;SP;3526704;2025-09;Quarta-feira;2025-09 Setembro
00000006;2025-09-24;4292;IUB.00115 PTO KT;3.000000;39.900000;0.000000;-IUB.00115 PTO KT;   ;5.101     ;IUB.00115 PTO KT;PRATELEIRA MDF BRANCA 60X20CM 1,5MM PRETO         ;999;GRUPO PRODUTOS SEM CONTROLE SALDO       ;99;MERCADO LIVRE                           ;4292;ANTONIO MARCOS REIS DE MATOS            ;SAO PAULO                     ;SP;3550308;2025-09;Quarta-feira;2025-09 Setembro
00000004;2025-09-24;4400;IUB.00130 KT10  ;1.000000;9.600000;0.000000;-IUB.00130 KT10;   ;5.101     ;IUB.00130 KT10  ;KIT 10 CHAVEIRO CAIXAO MADEIRA                    ;999;GRUPO PRODUTOS SEM CONTROLE SALDO       ;99;MERCADO LIVRE                           ;4400;SERGIO ROBERTO BOVO JUNIOR              ;RIO CLARO                     ;SP;3543907;2025-09;Quarta-feira;2025-09 Setembro
00077857;2025-09-25;2342;004.100002020210;1.000000;440.000000;0.000000;021-004.100002020210;021;5.101     ;004.100002020210;I09895 002 GORDA S/SILK ALÇA DURA S/VISOR 120KG   ;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;2342;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;HORTOLANDIA                   ;SP;3519071;2025-09;Quinta-feira;2025-09 Setembro
00077857;2025-09-25;2342;013.080103060010;4.000000;1072.000000;0.000000;021-013.080103060010;021;5.101     ;013.080103060010;I09698 URNA 013 STD CASTANHO LISA FOSCA FORRO CX E;1;URNAS                                   ;2;URNA STD                                ;2342;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;HORTOLANDIA                   ;SP;3519071;2025-09;Quinta-feira;2025-09 Setembro
00077857;2025-09-25;2342;013.090102040637;1.000000;503.000000;0.000000;021-013.090102040637;021;5.101     ;013.090102040637;I09800 URNA 013 2,10 M CASTANHO LISA C/ VNZ ALÇA D;1;URNAS                                   ;4;URNA 2.10 M                             ;2342;COMPANHIA BRASILEIRA DE SERVICOS FUNERAR;HORTOLANDIA                   ;SP;3519071;2025-09;Quinta-feira;2025-09 Setembro
00077856;2025-09-25;2394;004.000017022705;1.000000;302.000000;0.000000;006-004.000017022705;006;5.101     ;004.000017022705;I09888 URNA 004 0,60CM INFANTIL LISA BRANCO FOSCO ;1;URNAS                                   ;19;URNA 0.60 M SEXT.                       ;2394;FATIMA COSTA SOARES SERVICOS ASSISTENCIA;PAULINIA                      ;SP;3536505;2025-09;Quinta-feira;2025-09 Setembro
00077856;2025-09-25;2394;004.080002020411;2.000000;610.800000;0.000000;006-004.080002020411;006;5.101     ;004.080002020411;I09039 URNA CARNEIRINHO S/VISOR ALÇA DURA C/VERNIZ;1;URNAS                                   ;2;URNA STD                                ;2394;FATIMA COSTA SOARES SERVICOS ASSISTENCIA;PAULINIA                      ;SP;3536505;2025-09;Quinta-feira;2025-09 Setembro
00077856;2025-09-25;2394;004.080003010211;2.000000;616.000000;0.000000;006-004.080003010211;006;5.101     ;004.080003010211;I09038 URNA 002 ASSISTENCIAL S/VERNIZ ALÇA DURA   ;1;URNAS                                   ;2;URNA STD                                ;2394;FATIMA COSTA SOARES SERVICOS ASSISTENCIA;PAULINIA                      ;SP;3536505;2025-09;Quinta-feira;2025-09 Setembro
00077858;2025-09-25;2217;013.080100040010;60.000000;12000.000000;0.000000;016-013.080100040010;016;5.101     ;013.080100040010;I09660 NATURAL COM VISOR                          ;1;URNAS                                   ;2;URNA STD                                ;2217;CONCESSIONARIA PREVER ADMINISTRACAO CEMI;SAO PAULO                     ;SP;3550308;2025-09;Quinta-feira;2025-09 Setembro
00077856;2025-09-25;2394;040.100206050928;1.000000;748.000000;0.000000;006-040.100206050928;006;5.101     ;040.100206050928;I10068 URNA 040 G SOMB. BIBLIA VARAO PONTEIRA DOUR;1;URNAS                                   ;5;URNA GORDA NORMAL                       ;2394;FATIMA COSTA SOARES SERVICOS ASSISTENCIA;PAULINIA                      ;SP;3536505;2025-09;Quinta-feira;2025-09 Setembro
00000008;2025-09-25;4293;IUB.00115 BCO KT;6.000000;79.800000;0.000000;-IUB.00115 BCO KT;   ;5.101     ;IUB.00115 BCO KT;PRATELEIRA MDF-MDP BRANCA 60X20CM 1,5MM           ;999;GRUPO PRODUTOS SEM CONTROLE SALDO       ;99;MERCADO LIVRE                           ;4293;ELEN GARCIA CELEGHINI                   ;SAO PAULO                     ;SP;3550308;2025-09;Quinta-feira;2025-09 Setembro
00000009;2025-09-25;4294;IUB.00115 BCO KT;3.000000;39.900000;0.000000;-IUB.00115 BCO KT;   ;6.107     ;IUB.00115 BCO KT;PRATELEIRA MDF-MDP BRANCA 60X20CM 1,5MM           ;999;GRUPO PRODUTOS SEM CONTROLE SALDO       ;99;MERCADO LIVRE                           ;4294;GABRIELA PACHECO                        ;NAVEGANTES                    ;SC;4211306;2025-09;Quinta-feira;2025-09 Setembro
00077860;2025-09-26;360;001.190016005248;5.000000;830.500000;0.000000;008-001.190016005248;008;6.101     ;001.190016005248;I00037 URNA 001 0,40 RETANGULAR BRANCO FOSCO FORRO;1;URNAS                                   ;18;URNA 0.40 M RETA                        ;360;ORGANIZACAO DE SERVICOS SOCIAL DE LUTO S;IBIA                          ;MG;3129509;2025-09;Sexta-feira;2025-09 Setembro
00077860;2025-09-26;360;010.080006030312;6.000000;1914.000000;0.000000;008-010.080006030312;008;6.101     ;010.080006030312;I09706 URNA 010 SOMBREADA ALÇA PARREIRA SEM VISOR ;1;URNAS                                   ;2;URNA STD                                ;360;ORGANIZACAO DE SERVICOS SOCIAL DE LUTO S;IBIA                          ;MG;3129509;2025-09;Sexta-feira;2025-09 Setembro
00077872;2025-09-26;288;040.080407052017;1.000000;528.000000;0.000000;009-040.080407052017;009;6.101     ;040.080407052017;I09932 URNA 040 CEREJ. NOSSA SENHORA ALÇA FLORAL  ;1;URNAS                                   ;2;URNA STD                                ;288;FUNERARIA FRUTALENSE LTDA               ;FRUTAL                        ;MG;3127107;2025-09;Sexta-feira;2025-09 Setembro
00077872;2025-09-26;288;040.080604051613;1.000000;495.000000;0.000000;009-040.080604051613;009;6.101     ;040.080604051613;I09730 URNA 030 CASTANHO COM ALÇA FLORAL          ;1;URNAS                                   ;2;URNA STD                                ;288;FUNERARIA FRUTALENSE LTDA               ;FRUTAL                        ;MG;3127107;2025-09;Sexta-feira;2025-09 Setembro
00077860;2025-09-26;360;040.081006101832;4.000000;1720.000000;0.000000;008-040.081006101832;008;6.101     ;040.081006101832;F00038 URNA 040 STD SOMBREADO CANOPLA DOURADA     ;1;URNAS                                   ;2;URNA STD                                ;360;ORGANIZACAO DE SERVICOS SOCIAL DE LUTO S;IBIA                          ;MG;3129509;2025-09;Sexta-feira;2025-09 Setembro
00077872;2025-09-26;288;040.081007051813;1.000000;538.000000;0.000000;009-040.081007051813;009;6.101     ;040.081007051813;F00090 URNA 040 STD CEREJEIRA BORDADO ALÇA FLORAL ;1;URNAS                                   ;2;URNA STD                                ;288;FUNERARIA FRUTALENSE LTDA               ;FRUTAL                        ;MG;3127107;2025-09;Sexta-feira;2025-09 Setembro
00077872;2025-09-26;288;040.081008051813;1.000000;539.000000;0.000000;009-040.081008051813;009;6.101     ;040.081008051813;I09745 URNA 040 MARFIN BORD. SOBRETAMPO INTEIRIÇO ;1;URNAS                                   ;2;URNA STD                                ;288;FUNERARIA FRUTALENSE LTDA               ;FRUTAL                        ;MG;3127107;2025-09;Sexta-feira;2025-09 Setembro
